,config,scene,role,cmd_mode,cmd,role rec method,cmd rec method,stamp,object id,object class,estimated role,estimated command
133,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026335.8408911,0,person,supervisor,none
134,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026336.1742876,0,person,supervisor,none
135,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026336.4075534,0,person,supervisor,none
136,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026336.6742275,0,person,supervisor,none
137,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026336.9075596,0,person,supervisor,none
138,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026337.0743203,0,person,supervisor,none
139,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026337.4075553,0,person,supervisor,none
140,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026337.6408863,0,person,supervisor,none
141,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026337.840888,0,person,supervisor,none
142,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026338.1408827,0,person,supervisor,none
143,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026338.3408945,0,person,supervisor,none
144,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026338.7075438,0,person,supervisor,none
145,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026338.8742251,0,person,supervisor,none
146,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026339.140892,0,person,supervisor,none
147,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026339.4408875,0,person,supervisor,none
148,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026339.6408837,0,person,supervisor,none
149,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026339.9075506,0,person,supervisor,none
150,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026340.174215,0,person,supervisor,none
151,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026340.3742268,0,person,supervisor,none
152,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026340.6742132,0,person,supervisor,none
153,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026340.9742153,0,person,supervisor,none
154,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026341.1408978,0,person,supervisor,none
155,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026341.4075556,0,person,supervisor,none
156,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026341.7408872,0,person,supervisor,none
157,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026341.9744148,0,person,supervisor,none
158,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026342.1410882,0,person,supervisor,none
159,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026342.4410608,0,person,supervisor,none
160,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026342.6077409,0,person,supervisor,none
161,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026342.9077466,0,person,supervisor,none
162,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026343.141082,0,person,supervisor,none
163,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026343.341097,0,person,supervisor,none
164,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026343.6743958,0,person,supervisor,none
