,scene,role,cmd_mode,cmd,scene_estimation_mode,n_updates,scene_est,scene_conf
295,lab,supervisor,gest_verb,rally,clip,14,lab,0.9999999999940873
296,lab,supervisor,gest_verb,rally,audio,17,lab,0.9999979568852195
297,lab,supervisor,gest_verb,rally,fused,16,lab,0.9999999999883171
298,lab,supervisor,gest_verb,rally,clip,15,lab,0.9999999999989633
299,lab,supervisor,gest_verb,rally,audio,18,lab,0.9999996339968454
300,lab,supervisor,gest_verb,rally,fused,17,lab,0.9999999999981535
301,lab,supervisor,gest_verb,rally,audio,19,lab,0.9999999642215244
302,lab,supervisor,gest_verb,rally,clip,16,lab,0.999999999999786
303,lab,supervisor,gest_verb,rally,fused,18,lab,0.9999999999998179
304,lab,supervisor,gest_verb,rally,audio,20,lab,0.9999999939250295
305,lab,supervisor,gest_verb,rally,clip,17,lab,0.9999999999999808
306,lab,supervisor,gest_verb,rally,fused,19,lab,0.9999999999999837
307,lab,supervisor,gest_verb,rally,audio,21,lab,0.9999999991103592
308,lab,supervisor,gest_verb,rally,clip,18,lab,0.9999999999999971
309,lab,supervisor,gest_verb,rally,fused,20,lab,0.9999999999999976
310,lab,supervisor,gest_verb,rally,audio,22,lab,0.9999999997486821
311,lab,supervisor,gest_verb,rally,clip,19,lab,0.9999999999999996
312,lab,supervisor,gest_verb,rally,fused,21,lab,0.9999999999999997
313,lab,supervisor,gest_verb,rally,audio,23,lab,0.9999999999257182
314,lab,supervisor,gest_verb,rally,clip,20,lab,1.0
315,lab,supervisor,gest_verb,rally,fused,22,lab,0.9999999999999999
316,lab,supervisor,gest_verb,rally,audio,24,lab,0.9999999999766802
317,lab,supervisor,gest_verb,rally,clip,21,lab,1.0
318,lab,supervisor,gest_verb,rally,fused,23,lab,1.0
319,lab,supervisor,gest_verb,rally,audio,25,lab,0.9999999999956536
320,lab,supervisor,gest_verb,rally,clip,22,lab,1.0
321,lab,supervisor,gest_verb,rally,fused,24,lab,1.0
322,lab,supervisor,gest_verb,rally,audio,26,lab,0.9999999999992323
323,lab,supervisor,gest_verb,rally,clip,23,lab,1.0
324,lab,supervisor,gest_verb,rally,fused,25,lab,1.0
325,lab,supervisor,gest_verb,rally,audio,27,lab,0.9999999999998924
326,lab,supervisor,gest_verb,rally,clip,24,lab,1.0
327,lab,supervisor,gest_verb,rally,fused,26,lab,1.0
328,lab,supervisor,gest_verb,rally,audio,28,lab,0.9999999999999892
329,lab,supervisor,gest_verb,rally,clip,25,lab,1.0
330,lab,supervisor,gest_verb,rally,fused,27,lab,1.0
331,lab,supervisor,gest_verb,rally,audio,29,lab,0.9999999999999977
332,lab,supervisor,gest_verb,rally,clip,26,lab,1.0
333,lab,supervisor,gest_verb,rally,fused,28,lab,1.0
334,lab,supervisor,gest_verb,rally,audio,30,lab,0.9999999999999997
335,lab,supervisor,gest_verb,rally,clip,27,lab,1.0
336,lab,supervisor,gest_verb,rally,fused,29,lab,1.0
337,lab,supervisor,gest_verb,halt,fused,1,lab,0.7578838533852851
338,lab,supervisor,gest_verb,halt,audio,1,lab,0.5131088454721932
339,lab,supervisor,gest_verb,halt,audio,2,lab,0.849362184100518
340,lab,supervisor,gest_verb,halt,clip,1,lab,0.5901849072874175
341,lab,supervisor,gest_verb,halt,audio,3,lab,0.9725165398725869
342,lab,supervisor,gest_verb,halt,fused,2,lab,0.9297574331303567
343,lab,supervisor,gest_verb,halt,audio,4,lab,0.9800936152554506
344,lab,supervisor,gest_verb,halt,clip,2,lab,0.9772435263484123
345,lab,supervisor,gest_verb,halt,fused,3,lab,0.9555502812921756
346,lab,supervisor,gest_verb,halt,audio,5,lab,0.9958449387286967
347,lab,supervisor,gest_verb,halt,clip,3,lab,0.9905300687405073
348,lab,supervisor,gest_verb,halt,fused,4,lab,0.9768859773031949
349,lab,supervisor,gest_verb,halt,audio,6,lab,0.9991750775925351
350,lab,supervisor,gest_verb,halt,clip,4,lab,0.9979715179479107
351,lab,supervisor,gest_verb,halt,fused,5,lab,0.9953829703045155
352,lab,supervisor,gest_verb,halt,audio,7,lab,0.9995832594283345
353,lab,supervisor,gest_verb,halt,clip,5,lab,0.9995680991127307
354,lab,supervisor,gest_verb,halt,fused,6,lab,0.9991229276068202
355,lab,supervisor,gest_verb,halt,audio,8,lab,0.9998847186506655
356,lab,supervisor,gest_verb,halt,clip,6,lab,0.999967245510535
357,lab,supervisor,gest_verb,halt,fused,7,lab,0.9997484313661948
358,lab,supervisor,gest_verb,halt,audio,9,lab,0.9999524189186234
359,lab,supervisor,gest_verb,halt,fused,8,lab,0.9999766345848771
360,lab,supervisor,gest_verb,halt,clip,7,lab,0.9999972459621537
361,lab,supervisor,gest_verb,halt,audio,10,lab,0.9999966192342996
362,lab,supervisor,gest_verb,halt,fused,9,lab,0.99999833434007
363,lab,supervisor,gest_verb,halt,clip,8,lab,0.9999996415943871
364,lab,supervisor,gest_verb,halt,audio,11,lab,0.9999987177460752
365,lab,supervisor,gest_verb,halt,fused,10,lab,0.999999771083036
366,lab,supervisor,gest_verb,halt,clip,9,lab,0.9999999676006256
367,lab,supervisor,gest_verb,halt,audio,12,lab,0.9999998188858823
368,lab,supervisor,gest_verb,halt,fused,11,lab,0.9999999681043832
369,lab,supervisor,gest_verb,halt,clip,10,lab,0.9999999965574579
370,lab,supervisor,gest_verb,halt,audio,13,lab,0.9999999900986067
371,lab,supervisor,gest_verb,halt,fused,12,lab,0.999999996924469
372,lab,supervisor,gest_verb,halt,clip,11,lab,0.9999999969329738
373,lab,supervisor,gest_verb,halt,audio,14,lab,0.999999999173765
