,scene,role,cmd_mode,cmd,iteration,scene_estimation_mode,n_audio_updates,n_visual_updates,scene_est,scene_conf
35131,lobby,supervisor,gesture,attention,3,clip,4,5,lobby,0.9998722807094448
35132,lobby,supervisor,gesture,attention,3,fused,5,5,lobby,0.9999998931191602
35133,lobby,supervisor,gesture,attention,3,audio,5,5,lobby,0.5308794837425075
35134,lobby,supervisor,gesture,attention,3,clip,5,6,lobby,0.9999802002265743
35135,lobby,supervisor,gesture,attention,3,fused,5,6,lobby,0.999999989779201
35136,lobby,supervisor,gesture,attention,3,fused,6,6,lobby,0.9999999960887836
35137,lobby,supervisor,gesture,attention,3,audio,6,6,lobby,0.5939849935149137
35138,lobby,supervisor,gesture,attention,3,clip,6,7,lobby,0.9999963958308097
35139,lobby,supervisor,gesture,attention,3,fused,6,7,lobby,0.9999999994899381
35140,lobby,supervisor,gesture,attention,2,audio,1,0,lobby,0.47903166817893994
35141,lobby,supervisor,gesture,attention,2,fused,1,0,lobby,0.47903166817893994
35142,lobby,supervisor,gesture,attention,2,clip,1,1,lobby,0.7575247732173509
35143,lobby,supervisor,gesture,attention,2,fused,1,1,lobby,0.9382556852651899
35144,lobby,supervisor,gesture,attention,2,clip,1,2,lobby,0.9623563618749464
35145,lobby,supervisor,gesture,attention,2,fused,1,2,lobby,0.9950537489438667
35146,lobby,supervisor,gesture,attention,2,audio,2,2,lobby,0.6006843136269857
35147,lobby,supervisor,gesture,attention,2,fused,2,2,lobby,0.9977806893956115
35148,lobby,supervisor,gesture,attention,2,fused,2,3,lobby,0.9997852316315119
35149,lobby,supervisor,gesture,attention,2,clip,2,3,lobby,0.9952810290302788
35150,lobby,supervisor,gesture,attention,2,audio,3,3,lobby,0.6840420667214928
35151,lobby,supervisor,gesture,attention,2,fused,3,3,lobby,0.999965854420364
35152,lobby,supervisor,gesture,attention,2,fused,3,4,lobby,0.9999968022298638
35153,lobby,supervisor,gesture,attention,2,clip,3,4,lobby,0.9993814420452081
35154,lobby,supervisor,gesture,attention,2,fused,4,4,lobby,0.9999993833239817
35155,lobby,supervisor,gesture,attention,2,audio,4,4,lobby,0.734644420857549
35156,lobby,supervisor,gesture,attention,2,clip,4,5,lobby,0.9998905656198448
35157,lobby,supervisor,gesture,attention,2,fused,4,5,lobby,0.9999999303001563
35158,lobby,supervisor,gesture,attention,2,fused,5,5,lobby,0.9999999816184031
35159,lobby,supervisor,gesture,attention,2,audio,5,5,lobby,0.7730824835776365
35160,lobby,supervisor,gesture,attention,2,clip,5,5,lobby,0.9999816807024976
35161,lobby,supervisor,gesture,attention,2,fused,5,5,lobby,0.9999999980630648
35162,lobby,supervisor,gesture,attention,2,fused,6,6,lobby,0.9999999996427555
35163,lobby,supervisor,gesture,attention,2,audio,6,6,lobby,0.8125100043327709
35164,lobby,supervisor,gesture,attention,2,fused,6,7,lobby,0.9999999999594668
35165,lobby,supervisor,gesture,attention,2,clip,6,7,lobby,0.9999963555067907
35166,lobby,pedestrian,gest_verb,move-in-reverse,3,clip,0,1,lobby,0.7112214038735691
35167,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,0,1,lobby,0.7112214038735691
35168,lobby,pedestrian,gest_verb,move-in-reverse,3,audio,1,1,lab,0.4237303765609139
35169,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,1,1,lobby,0.7383792573145236
35170,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,1,2,lobby,0.9431652406528147
35171,lobby,pedestrian,gest_verb,move-in-reverse,3,clip,1,2,lobby,0.9417672728542711
35172,lobby,pedestrian,gest_verb,move-in-reverse,3,clip,2,3,lobby,0.9912898038457397
35173,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,2,3,lobby,0.9910353613871588
35174,lobby,pedestrian,gest_verb,move-in-reverse,3,audio,2,3,lobby,0.763172310648431
35175,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,2,3,lobby,0.9985430387928523
35176,lobby,pedestrian,gest_verb,move-in-reverse,3,clip,2,4,lobby,0.9983936038314454
35177,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,2,4,lobby,0.9997488990241403
35178,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,3,4,lobby,0.9997637253202692
35179,lobby,pedestrian,gest_verb,move-in-reverse,3,audio,3,4,lobby,0.7399534469112422
35180,lobby,pedestrian,gest_verb,move-in-reverse,3,clip,3,5,lobby,0.9997552680754246
35181,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,3,5,lobby,0.9999659420182595
35182,lobby,pedestrian,gest_verb,move-in-reverse,3,audio,4,5,lobby,0.9428888119678107
35183,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,4,5,lobby,0.9999937874424321
35184,lobby,pedestrian,gest_verb,move-in-reverse,3,clip,4,6,lobby,0.9999544534421098
35185,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,4,6,lobby,0.9999986821524229
35186,lobby,pedestrian,gest_verb,move-in-reverse,3,audio,5,6,lobby,0.9843445802044587
35187,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,5,6,lobby,0.9999998275801062
35188,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,5,7,lobby,0.9999999662671093
35189,lobby,pedestrian,gest_verb,move-in-reverse,3,clip,5,7,lobby,0.9999915655470539
35190,lobby,pedestrian,gest_verb,move-in-reverse,3,audio,6,7,lobby,0.9924259135752294
35191,lobby,pedestrian,gest_verb,move-in-reverse,3,fused,6,7,lobby,0.9999999919366507
35192,lobby,pedestrian,gest_verb,move-in-reverse,1,clip,0,1,lobby,0.7508469728813951
35193,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,0,1,lobby,0.7508469728813951
35194,lobby,pedestrian,gest_verb,move-in-reverse,1,audio,1,1,lobby,0.4493822850270071
35195,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,1,1,lobby,0.876856423804999
35196,lobby,pedestrian,gest_verb,move-in-reverse,1,clip,1,2,lobby,0.9489876391223901
35197,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,1,2,lobby,0.9772789385870252
35198,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,1,2,lobby,0.993533834279171
35199,lobby,pedestrian,gest_verb,move-in-reverse,1,clip,1,3,lobby,0.9853306804180766
35200,lobby,pedestrian,gest_verb,move-in-reverse,1,audio,2,3,campus,0.47604917890171566
35201,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,2,3,lobby,0.9901033435684566
35202,lobby,pedestrian,gest_verb,move-in-reverse,1,clip,2,4,lobby,0.9978055871766963
35203,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,2,4,lobby,0.9986844606456767
35204,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,3,4,lobby,0.9996591378438815
35205,lobby,pedestrian,gest_verb,move-in-reverse,1,audio,3,4,lobby,0.5332468978067177
35206,lobby,pedestrian,gest_verb,move-in-reverse,1,clip,3,5,lobby,0.9997113317769439
35207,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,3,5,lobby,0.9999567907531562
35208,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,4,5,lobby,0.9999945033377613
35209,lobby,pedestrian,gest_verb,move-in-reverse,1,audio,4,5,lobby,0.8797343813451164
35210,lobby,pedestrian,gest_verb,move-in-reverse,1,clip,4,6,lobby,0.9999587519210866
35211,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,4,6,lobby,0.9999992444283128
35212,lobby,pedestrian,gest_verb,move-in-reverse,1,audio,4,6,lobby,0.8815575523881908
35213,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,4,6,lobby,0.999999448028961
35214,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,5,7,lobby,0.999999920334604
35215,lobby,pedestrian,gest_verb,move-in-reverse,1,clip,5,7,lobby,0.9999938643561381
35216,lobby,pedestrian,gest_verb,move-in-reverse,1,fused,6,7,lobby,0.9999999896421187
35217,lobby,pedestrian,gest_verb,move-in-reverse,1,audio,6,7,lobby,0.9500001590617868
35218,lobby,pedestrian,gest_verb,move-in-reverse,2,clip,0,1,lobby,0.8114386802804373
35219,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,0,1,lobby,0.8114386802804373
35220,lobby,pedestrian,gest_verb,move-in-reverse,2,audio,1,1,lobby,0.6919764579037199
35221,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,1,1,lobby,0.9749955124167955
35222,lobby,pedestrian,gest_verb,move-in-reverse,2,clip,1,2,lobby,0.9777559093145699
35223,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,1,2,lobby,0.9978089821418664
35224,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,1,3,lobby,0.9996242365375606
35225,lobby,pedestrian,gest_verb,move-in-reverse,2,audio,2,3,lobby,0.6186510284537627
35226,lobby,pedestrian,gest_verb,move-in-reverse,2,clip,2,3,lobby,0.9960545862011907
35227,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,2,3,lobby,0.9991512067639656
35228,lobby,pedestrian,gest_verb,move-in-reverse,2,clip,2,4,lobby,0.9994337703564105
35229,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,2,4,lobby,0.9998849494684503
35230,lobby,pedestrian,gest_verb,move-in-reverse,2,audio,3,4,lobby,0.8279963056242269
35231,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,3,4,lobby,0.9999803661252108
35232,lobby,pedestrian,gest_verb,move-in-reverse,2,clip,3,5,lobby,0.999909336933531
35233,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,3,5,lobby,0.9999969317606456
35234,lobby,pedestrian,gest_verb,move-in-reverse,2,audio,4,5,lobby,0.9787616891063909
35235,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,4,5,lobby,0.9999995990315798
35236,lobby,pedestrian,gest_verb,move-in-reverse,2,clip,4,6,lobby,0.9999806894753098
35237,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,4,6,lobby,0.9999999126811522
35238,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,5,6,lobby,0.9999999950647566
35239,lobby,pedestrian,gest_verb,move-in-reverse,2,audio,5,6,lobby,0.9991684225879696
35240,lobby,pedestrian,gest_verb,move-in-reverse,2,clip,5,7,lobby,0.9999963955753319
35241,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,5,7,lobby,0.999999999034474
35242,lobby,pedestrian,gest_verb,move-in-reverse,2,fused,6,7,lobby,0.9999999991168443
35243,lobby,pedestrian,gest_verb,move-in-reverse,2,audio,6,7,lobby,0.9995570127324087
35244,lobby,pedestrian,gest_verb,move-in-reverse,4,clip,0,1,lobby,0.6255808213014019
35245,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,0,1,lobby,0.6255808213014019
35246,lobby,pedestrian,gest_verb,move-in-reverse,4,audio,1,1,lab,0.3370814893129285
35247,lobby,pedestrian,gest_verb,move-in-reverse,4,clip,1,2,lobby,0.8970626687703079
35248,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,1,2,lobby,0.6142990354174299
35249,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,1,2,lobby,0.8881659239025702
35250,lobby,pedestrian,gest_verb,move-in-reverse,4,clip,1,3,lobby,0.9807709853561383
35251,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,1,3,lobby,0.9774537504895046
35252,lobby,pedestrian,gest_verb,move-in-reverse,4,audio,2,3,lobby,0.5035689343157754
35253,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,2,3,lobby,0.9883632933035704
35254,lobby,pedestrian,gest_verb,move-in-reverse,4,clip,2,4,lobby,0.9959395741793986
35255,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,2,4,lobby,0.997444695238893
35256,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,3,4,lobby,0.9971042462834744
35257,lobby,pedestrian,gest_verb,move-in-reverse,4,audio,3,4,lobby,0.4716227293764678
35258,lobby,pedestrian,gest_verb,move-in-reverse,4,clip,3,5,lobby,0.9988233683756211
35259,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,3,5,lobby,0.9991224216342116
35260,lobby,pedestrian,gest_verb,move-in-reverse,4,audio,4,5,lobby,0.8686352133867947
35261,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,4,5,lobby,0.9998966583032506
35262,lobby,pedestrian,gest_verb,move-in-reverse,4,clip,4,6,lobby,0.9996161657614541
35263,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,4,6,lobby,0.9999644039727248
35264,lobby,pedestrian,gest_verb,move-in-reverse,4,audio,5,6,lobby,0.9174826141321486
35265,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,5,6,lobby,0.9999797123907014
35266,lobby,pedestrian,gest_verb,move-in-reverse,4,clip,5,7,lobby,0.9998542038017373
35267,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,5,7,lobby,0.9999919221785897
35268,lobby,pedestrian,gest_verb,move-in-reverse,4,audio,6,7,lobby,0.677762453057094
35269,lobby,pedestrian,gest_verb,move-in-reverse,4,fused,6,7,lobby,0.9999418036813488
35270,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,0,1,lobby,0.5627377374571764
35271,lobby,pedestrian,gest_verb,move-in-reverse,0,clip,0,1,lobby,0.5627377374571764
35272,lobby,pedestrian,gest_verb,move-in-reverse,0,audio,1,1,lobby,0.570645053958034
35273,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,1,1,lobby,0.8550749333402731
35274,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,1,2,lobby,0.9876928403188387
35275,lobby,pedestrian,gest_verb,move-in-reverse,0,clip,1,2,lobby,0.9279163554646409
35276,lobby,pedestrian,gest_verb,move-in-reverse,0,clip,1,3,lobby,0.991547970008982
35277,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,1,3,lobby,0.9988087182636874
35278,lobby,pedestrian,gest_verb,move-in-reverse,0,audio,2,3,lobby,0.7786273694969147
35279,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,2,3,lobby,0.9993876881330127
35280,lobby,pedestrian,gest_verb,move-in-reverse,0,clip,2,4,lobby,0.9987477508688711
35281,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,2,4,lobby,0.9999113437008219
35282,lobby,pedestrian,gest_verb,move-in-reverse,0,audio,3,4,lobby,0.8254071165696374
35283,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,3,4,lobby,0.9999097981890462
35284,lobby,pedestrian,gest_verb,move-in-reverse,0,clip,3,5,lobby,0.9997962228694173
35285,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,3,5,lobby,0.9999851951470123
35286,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,4,5,lobby,0.9999990572323318
35287,lobby,pedestrian,gest_verb,move-in-reverse,0,audio,4,5,lobby,0.9746031411146424
35288,lobby,pedestrian,gest_verb,move-in-reverse,0,clip,4,6,lobby,0.999954823698464
35289,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,4,6,lobby,0.9999997917276334
35290,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,4,6,lobby,0.9999998636659221
35291,lobby,pedestrian,gest_verb,move-in-reverse,0,audio,5,6,lobby,0.9930239184957321
35292,lobby,pedestrian,gest_verb,move-in-reverse,0,clip,5,7,lobby,0.9999915601113517
35293,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,5,7,lobby,0.9999999741255725
35294,lobby,pedestrian,gest_verb,move-in-reverse,0,audio,6,7,lobby,0.9992554738404745
35295,lobby,pedestrian,gest_verb,move-in-reverse,0,fused,6,7,lobby,0.9999999977995003
35296,lobby,pedestrian,gest_verb,move-forward,2,clip,0,1,lobby,0.5073142285837304
35297,lobby,pedestrian,gest_verb,move-forward,2,fused,0,1,lobby,0.5073142285837304
35298,lobby,pedestrian,gest_verb,move-forward,2,audio,1,1,lobby,0.8625370152098533
35299,lobby,pedestrian,gest_verb,move-forward,2,fused,1,1,lobby,0.9478884561940345
35300,lobby,pedestrian,gest_verb,move-forward,2,audio,2,1,lobby,0.9870549472873731
35301,lobby,pedestrian,gest_verb,move-forward,2,fused,2,1,lobby,0.9956578924141067
35302,lobby,pedestrian,gest_verb,move-forward,2,clip,2,2,lobby,0.7510931586330538
35303,lobby,pedestrian,gest_verb,move-forward,2,fused,2,2,lobby,0.9985823110544808
35304,lobby,pedestrian,gest_verb,move-forward,2,clip,2,3,lobby,0.9316990352072767
35305,lobby,pedestrian,gest_verb,move-forward,2,fused,2,3,lobby,0.9996914108741088
35306,lobby,pedestrian,gest_verb,move-forward,2,audio,3,3,lobby,0.999268839232388
35307,lobby,pedestrian,gest_verb,move-forward,2,fused,3,3,lobby,0.9999825914554197
35308,lobby,pedestrian,gest_verb,move-forward,2,clip,3,4,lobby,0.9837194029345443
35309,lobby,pedestrian,gest_verb,move-forward,2,fused,3,4,lobby,0.9999961461251428
35310,lobby,pedestrian,gest_verb,move-forward,2,audio,3,4,lobby,0.9999434997594856
35311,lobby,pedestrian,gest_verb,move-forward,2,fused,4,4,lobby,0.9999996946195723
35312,lobby,pedestrian,gest_verb,move-forward,2,clip,4,5,lobby,0.9945289811131328
35313,lobby,pedestrian,gest_verb,move-forward,2,fused,4,5,lobby,0.9999999152143884
35314,lobby,pedestrian,gest_verb,move-forward,2,clip,4,6,lobby,0.9986067404671288
35315,lobby,pedestrian,gest_verb,move-forward,2,fused,4,6,lobby,0.9999999762002612
35316,lobby,pedestrian,gest_verb,move-forward,2,audio,5,6,lobby,0.999993655204568
35317,lobby,pedestrian,gest_verb,move-forward,2,fused,5,6,lobby,0.9999999975302369
35318,lobby,pedestrian,gest_verb,move-forward,2,audio,6,6,lobby,0.9999995490677384
35319,lobby,pedestrian,gest_verb,move-forward,2,fused,6,6,lobby,0.9999999998240728
35320,lobby,pedestrian,gest_verb,move-forward,2,clip,6,7,lobby,0.9996406532033612
35321,lobby,pedestrian,gest_verb,move-forward,2,fused,6,7,lobby,0.9999999999474041
35322,lobby,pedestrian,gest_verb,move-forward,0,clip,0,1,lobby,0.47842903664896025
35323,lobby,pedestrian,gest_verb,move-forward,0,fused,0,1,lobby,0.47842903664896025
35324,lobby,pedestrian,gest_verb,move-forward,0,clip,0,2,lobby,0.7086061801186136
35325,lobby,pedestrian,gest_verb,move-forward,0,fused,0,2,lobby,0.7086061801186136
35326,lobby,pedestrian,gest_verb,move-forward,0,audio,0,2,lobby,0.4373543039345469
35327,lobby,pedestrian,gest_verb,move-forward,0,fused,0,2,lobby,0.8736753170067466
35328,lobby,pedestrian,gest_verb,move-forward,0,clip,1,3,lobby,0.9177150961954735
35329,lobby,pedestrian,gest_verb,move-forward,0,fused,1,3,lobby,0.9703697147108408
35330,lobby,pedestrian,gest_verb,move-forward,0,audio,2,3,lobby,0.6495168993312835
35331,lobby,pedestrian,gest_verb,move-forward,0,fused,2,3,lobby,0.9892216796959952
35332,lobby,pedestrian,gest_verb,move-forward,0,fused,2,4,lobby,0.9977150858726749
35333,lobby,pedestrian,gest_verb,move-forward,0,clip,2,4,lobby,0.9803665421308378
35334,lobby,pedestrian,gest_verb,move-forward,0,audio,3,4,lobby,0.8846736484233135
35335,lobby,pedestrian,gest_verb,move-forward,0,fused,3,4,lobby,0.9995794478672407
35336,lobby,pedestrian,gest_verb,move-forward,0,fused,3,5,lobby,0.9999189279026274
35337,lobby,pedestrian,gest_verb,move-forward,0,clip,3,5,lobby,0.9955293138309276
35338,lobby,pedestrian,gest_verb,move-forward,0,audio,4,5,lobby,0.9865473467294453
35339,lobby,pedestrian,gest_verb,move-forward,0,fused,4,5,lobby,0.9999923117101149
35340,lobby,pedestrian,gest_verb,move-forward,0,fused,4,5,lobby,0.999997413237831
35341,lobby,pedestrian,gest_verb,move-forward,0,clip,4,6,lobby,0.9980935157450892
35342,lobby,pedestrian,gest_verb,move-forward,0,fused,4,6,lobby,0.9999995959371847
35343,lobby,pedestrian,gest_verb,move-forward,0,audio,5,6,lobby,0.9968108568196019
35344,lobby,pedestrian,gest_verb,move-forward,0,clip,5,7,lobby,0.9991363997015761
35345,lobby,pedestrian,gest_verb,move-forward,0,fused,5,7,lobby,0.9999998647293402
35346,lobby,pedestrian,gest_verb,move-forward,0,audio,5,7,lobby,0.9997805153341488
35347,lobby,pedestrian,gest_verb,move-forward,0,fused,6,7,lobby,0.9999999906431831
35348,lobby,pedestrian,gest_verb,move-forward,3,clip,0,1,lobby,0.488023521096011
35349,lobby,pedestrian,gest_verb,move-forward,3,fused,0,1,lobby,0.488023521096011
35350,lobby,pedestrian,gest_verb,move-forward,3,audio,1,1,lobby,0.7230837520592672
35351,lobby,pedestrian,gest_verb,move-forward,3,fused,1,1,lobby,0.8709328765998955
35352,lobby,pedestrian,gest_verb,move-forward,3,clip,1,2,lobby,0.8033790926002436
35353,lobby,pedestrian,gest_verb,move-forward,3,fused,1,2,lobby,0.964773828394602
35354,lobby,pedestrian,gest_verb,move-forward,3,clip,1,3,lobby,0.9553894722105485
35355,lobby,pedestrian,gest_verb,move-forward,3,fused,1,3,lobby,0.9928886106328467
35356,lobby,pedestrian,gest_verb,move-forward,3,audio,2,3,lobby,0.9383562512971219
35357,lobby,pedestrian,gest_verb,move-forward,3,fused,2,3,lobby,0.9989173466115077
35358,lobby,pedestrian,gest_verb,move-forward,3,clip,2,4,lobby,0.9892358779076738
35359,lobby,pedestrian,gest_verb,move-forward,3,fused,2,4,lobby,0.9997441259155527
35360,lobby,pedestrian,gest_verb,move-forward,3,audio,3,4,lobby,0.9581363901196486
35361,lobby,pedestrian,gest_verb,move-forward,3,fused,3,4,lobby,0.9997131333375534
35362,lobby,pedestrian,gest_verb,move-forward,3,clip,3,5,lobby,0.9975950610995222
35363,lobby,pedestrian,gest_verb,move-forward,3,fused,3,5,lobby,0.9999287669897728
35364,lobby,pedestrian,gest_verb,move-forward,3,clip,3,6,lobby,0.9990412583577144
35365,lobby,pedestrian,gest_verb,move-forward,3,fused,3,6,lobby,0.9999697395058196
35366,lobby,pedestrian,gest_verb,move-forward,3,audio,4,6,lobby,0.9445743953166491
35367,lobby,pedestrian,gest_verb,move-forward,3,fused,4,6,lobby,0.9999597885432103
35368,lobby,pedestrian,gest_verb,move-forward,3,fused,4,7,lobby,0.9999829622333016
35369,lobby,pedestrian,gest_verb,move-forward,3,clip,4,7,lobby,0.9996262996043195
35370,lobby,pedestrian,gest_verb,move-forward,4,audio,1,0,lobby,0.8087770903978557
35371,lobby,pedestrian,gest_verb,move-forward,4,fused,1,0,lobby,0.8087770903978557
35372,lobby,pedestrian,gest_verb,move-forward,4,fused,1,1,lobby,0.9317495595703089
35373,lobby,pedestrian,gest_verb,move-forward,4,clip,1,1,lobby,0.5207969621263461
35374,lobby,pedestrian,gest_verb,move-forward,4,clip,1,2,lobby,0.8159570650876456
35375,lobby,pedestrian,gest_verb,move-forward,4,fused,1,2,lobby,0.9823508215965362
35376,lobby,pedestrian,gest_verb,move-forward,4,audio,2,2,lobby,0.9915330187326158
35377,lobby,pedestrian,gest_verb,move-forward,4,fused,2,2,lobby,0.999246042372113
35378,lobby,pedestrian,gest_verb,move-forward,4,clip,2,3,lobby,0.9464975084478621
35379,lobby,pedestrian,gest_verb,move-forward,4,fused,2,3,lobby,0.999793207302887
35380,lobby,pedestrian,gest_verb,move-forward,4,clip,2,4,lobby,0.9863549823220638
35381,lobby,pedestrian,gest_verb,move-forward,4,fused,2,4,lobby,0.999947140591309
35382,lobby,pedestrian,gest_verb,move-forward,4,fused,3,4,lobby,0.9999971017511812
35383,lobby,pedestrian,gest_verb,move-forward,4,audio,3,4,lobby,0.9995764859600472
35384,lobby,pedestrian,gest_verb,move-forward,4,fused,4,4,lobby,0.9999993671194588
35385,lobby,pedestrian,gest_verb,move-forward,4,audio,4,4,lobby,0.9998979924183908
35386,lobby,pedestrian,gest_verb,move-forward,4,fused,4,5,lobby,0.9999998576606459
35387,lobby,pedestrian,gest_verb,move-forward,4,clip,4,5,lobby,0.9969765556563679
35388,lobby,pedestrian,gest_verb,move-forward,4,audio,5,5,lobby,0.9999795585928004
35389,lobby,pedestrian,gest_verb,move-forward,4,fused,5,5,lobby,0.999999971640725
35390,lobby,pedestrian,gest_verb,move-forward,4,fused,5,6,lobby,0.9999999896405961
35391,lobby,pedestrian,gest_verb,move-forward,4,clip,5,6,lobby,0.9989477755220779
35392,lobby,pedestrian,gest_verb,move-forward,4,clip,5,7,lobby,0.9995948093606011
35393,lobby,pedestrian,gest_verb,move-forward,4,fused,5,7,lobby,0.9999999957859447
35394,lobby,pedestrian,gest_verb,move-forward,4,audio,6,7,lobby,0.9999954128175351
35395,lobby,pedestrian,gest_verb,move-forward,4,fused,6,7,lobby,0.9999999995983682
35396,lobby,pedestrian,gest_verb,move-forward,1,fused,0,1,lobby,0.522209913526092
35397,lobby,pedestrian,gest_verb,move-forward,1,clip,0,1,lobby,0.522209913526092
35398,lobby,pedestrian,gest_verb,move-forward,1,audio,1,1,lobby,0.89654975565921
35399,lobby,pedestrian,gest_verb,move-forward,1,fused,1,1,lobby,0.9629833930344095
35400,lobby,pedestrian,gest_verb,move-forward,1,fused,1,2,lobby,0.9875376649966396
35401,lobby,pedestrian,gest_verb,move-forward,1,clip,1,2,lobby,0.7909441693770611
35402,lobby,pedestrian,gest_verb,move-forward,1,fused,1,3,lobby,0.9974695796718521
35403,lobby,pedestrian,gest_verb,move-forward,1,clip,1,3,lobby,0.9496299674476365
35404,lobby,pedestrian,gest_verb,move-forward,1,fused,2,3,lobby,0.9995767756101988
35405,lobby,pedestrian,gest_verb,move-forward,1,audio,2,3,lobby,0.9799940127865455
35406,lobby,pedestrian,gest_verb,move-forward,1,clip,2,4,lobby,0.9876231754956806
35407,lobby,pedestrian,gest_verb,move-forward,1,fused,2,4,lobby,0.9998993433957654
35408,lobby,pedestrian,gest_verb,move-forward,1,audio,3,4,lobby,0.9985601425157501
35409,lobby,pedestrian,gest_verb,move-forward,1,clip,3,5,lobby,0.9977137765371271
35410,lobby,pedestrian,gest_verb,move-forward,1,fused,3,5,lobby,0.9999907670161026
35411,lobby,pedestrian,gest_verb,move-forward,1,fused,3,5,lobby,0.9999984353052145
35412,lobby,pedestrian,gest_verb,move-forward,1,clip,3,6,lobby,0.9992583846054628
35413,lobby,pedestrian,gest_verb,move-forward,1,fused,3,6,lobby,0.9999993986458332
35414,lobby,pedestrian,gest_verb,move-forward,1,audio,4,6,lobby,0.9998326102829407
35415,lobby,pedestrian,gest_verb,move-forward,1,fused,4,6,lobby,0.9999999488464154
35416,lobby,pedestrian,gest_verb,move-forward,1,clip,4,7,lobby,0.9996780675564896
35417,lobby,pedestrian,gest_verb,move-forward,1,fused,4,7,lobby,0.9999999777843064
35418,lobby,pedestrian,gest_verb,move-forward,1,audio,5,7,lobby,0.9999700943898713
35419,lobby,pedestrian,gest_verb,move-forward,1,fused,5,7,lobby,0.9999999980852478
35420,lobby,pedestrian,gest_verb,follow-me,0,clip,0,1,lobby,0.5315956479823973
35421,lobby,pedestrian,gest_verb,follow-me,0,fused,0,1,lobby,0.5315956479823973
35422,lobby,pedestrian,gest_verb,follow-me,0,audio,1,1,lobby,0.4854449875347054
35423,lobby,pedestrian,gest_verb,follow-me,0,fused,1,1,lobby,0.7934682879210697
35424,lobby,pedestrian,gest_verb,follow-me,0,audio,2,1,lobby,0.7603884909771338
35425,lobby,pedestrian,gest_verb,follow-me,0,fused,2,1,lobby,0.932067343305182
35426,lobby,pedestrian,gest_verb,follow-me,0,clip,2,2,lobby,0.8756174216490965
35427,lobby,pedestrian,gest_verb,follow-me,0,fused,2,2,lobby,0.9927164594911098
35428,lobby,pedestrian,gest_verb,follow-me,0,audio,3,2,lobby,0.9185299136821584
35429,lobby,pedestrian,gest_verb,follow-me,0,fused,3,2,lobby,0.9978513853817019
