,scene,role,cmd_mode,cmd,scene_estimation_mode,n_audio_updates,n_visual_updates,scene_est,scene_conf
9272,lab,teammate,gesture,rally,audio,21,19,lab,1.0
9273,lab,teammate,gesture,rally,fused,21,19,lab,1.0
9274,lab,teammate,gesture,rally,clip,21,20,lab,1.0
9275,lab,teammate,gesture,rally,fused,21,20,lab,1.0
9276,lab,teammate,gesture,rally,audio,22,20,lab,1.0
9277,lab,teammate,gesture,rally,fused,22,20,lab,1.0
9278,lab,teammate,gesture,rally,clip,22,21,lab,1.0
9279,lab,teammate,gesture,rally,fused,22,21,lab,1.0
9280,lab,teammate,gesture,rally,audio,23,21,lab,1.0
9281,lab,teammate,gesture,rally,fused,23,21,lab,1.0
9282,lab,teammate,gesture,rally,clip,23,22,lab,1.0
9283,lab,teammate,gesture,rally,fused,23,22,lab,1.0
9284,lab,teammate,gesture,rally,audio,24,22,lab,1.0
9285,lab,teammate,gesture,rally,fused,24,22,lab,1.0
9286,lab,teammate,gesture,rally,clip,24,23,lab,1.0
9287,lab,teammate,gesture,rally,fused,24,23,lab,1.0
9288,lab,teammate,gesture,rally,audio,25,23,lab,1.0
9289,lab,teammate,gesture,rally,fused,25,23,lab,1.0
9290,lab,teammate,gesture,rally,clip,25,24,lab,1.0
9291,lab,teammate,gesture,rally,fused,25,24,lab,1.0
9292,lab,teammate,gesture,rally,audio,26,24,lab,1.0
9293,lab,teammate,gesture,rally,fused,26,24,lab,1.0
9294,lab,teammate,gesture,rally,clip,26,25,lab,1.0
9295,lab,teammate,gesture,rally,fused,26,25,lab,1.0
9296,lab,teammate,gesture,rally,audio,27,25,lab,1.0
9297,lab,teammate,gesture,rally,fused,27,25,lab,1.0
9298,lab,teammate,gesture,rally,clip,27,26,lab,1.0
9299,lab,teammate,gesture,rally,fused,27,26,lab,1.0
9300,lab,teammate,gesture,rally,audio,28,26,lab,1.0
9301,lab,teammate,gesture,rally,fused,28,26,lab,1.0
9302,lab,teammate,gesture,rally,clip,28,27,lab,1.0
9303,lab,teammate,gesture,rally,fused,28,27,lab,1.0
9304,lab,teammate,gesture,rally,audio,29,27,lab,1.0
9305,lab,teammate,gesture,rally,fused,29,27,lab,1.0
9306,lab,teammate,gesture,rally,clip,29,28,lab,1.0
9307,lab,teammate,gesture,rally,fused,29,28,lab,1.0
9308,lab,teammate,gesture,rally,audio,30,28,lab,1.0
9309,lab,teammate,gesture,rally,fused,30,28,lab,1.0
9310,lab,teammate,gesture,halt,fused,1,0,lab,0.8741555912152055
9311,lab,teammate,gesture,halt,audio,1,0,lab,0.8741555912152055
9312,lab,teammate,gesture,halt,clip,1,1,lab,0.6898937297181146
9313,lab,teammate,gesture,halt,fused,1,1,lab,0.9819487850061214
9314,lab,teammate,gesture,halt,audio,2,1,lab,0.9843003553296266
9315,lab,teammate,gesture,halt,fused,2,1,lab,0.9981560308159667
9316,lab,teammate,gesture,halt,fused,2,2,lab,0.999910896660942
9317,lab,teammate,gesture,halt,clip,2,2,lab,0.9879210846800479
9318,lab,teammate,gesture,halt,audio,3,2,lab,0.9982526636876163
9319,lab,teammate,gesture,halt,fused,3,2,lab,0.999989894738265
9320,lab,teammate,gesture,halt,clip,3,3,lab,0.999450613360592
9321,lab,teammate,gesture,halt,fused,3,3,lab,0.9999995954650848
9322,lab,teammate,gesture,halt,fused,4,3,lab,0.9999995552160316
9323,lab,teammate,gesture,halt,audio,4,3,lab,0.99809921063099
9324,lab,teammate,gesture,halt,clip,4,4,lab,0.9998481652599628
9325,lab,teammate,gesture,halt,fused,4,4,lab,0.9999998598398563
9326,lab,teammate,gesture,halt,fused,5,4,lab,0.9999999667188594
9327,lab,teammate,gesture,halt,audio,5,4,lab,0.9995410465297161
9328,lab,teammate,gesture,halt,audio,6,4,lab,0.9999527210361576
9329,lab,teammate,gesture,halt,fused,6,4,lab,0.9999999965105473
9330,lab,teammate,gesture,halt,clip,6,5,lab,0.9999718716067743
9331,lab,teammate,gesture,halt,fused,6,5,lab,0.9999999992232239
9332,lab,teammate,gesture,halt,fused,7,5,lab,0.9999999998907307
9333,lab,teammate,gesture,halt,audio,7,5,lab,0.9999932959997729
9334,lab,teammate,gesture,halt,fused,7,6,lab,0.9999999999571397
9335,lab,teammate,gesture,halt,clip,7,6,lab,0.9999904953045264
9336,lab,teammate,gesture,halt,fused,8,6,lab,0.9999999999957933
9337,lab,teammate,gesture,halt,audio,8,6,lab,0.9999993643413249
9338,lab,teammate,gesture,halt,fused,8,7,lab,0.9999999999997028
9339,lab,teammate,gesture,halt,clip,8,7,lab,0.9999991833588839
9340,lab,teammate,gesture,halt,fused,9,7,lab,0.9999999999999629
9341,lab,teammate,gesture,halt,audio,9,7,lab,0.9999999206851868
9342,lab,teammate,gesture,halt,clip,9,8,lab,0.9999999336099814
9343,lab,teammate,gesture,halt,fused,9,8,lab,0.9999999999999978
9344,lab,teammate,gesture,halt,fused,10,8,lab,0.9999999999999998
9345,lab,teammate,gesture,halt,audio,10,8,lab,0.9999999893362485
9346,lab,teammate,gesture,halt,fused,10,9,lab,1.0
9347,lab,teammate,gesture,halt,clip,10,9,lab,0.999999979097577
9348,lab,teammate,gesture,halt,audio,11,9,lab,0.9999999985047395
9349,lab,teammate,gesture,halt,fused,11,9,lab,1.0
9350,lab,teammate,gesture,halt,clip,11,10,lab,0.9999999960017413
9351,lab,teammate,gesture,halt,fused,11,10,lab,1.0
9352,lab,teammate,gesture,halt,audio,12,10,lab,0.9999999997504204
9353,lab,teammate,gesture,halt,fused,12,10,lab,1.0
9354,lab,teammate,gesture,halt,clip,12,11,lab,0.9999999994407806
9355,lab,teammate,gesture,halt,fused,12,11,lab,1.0
9356,lab,teammate,gesture,halt,audio,13,11,lab,0.99999999997324
9357,lab,teammate,gesture,halt,fused,13,11,lab,1.0
9358,lab,teammate,gesture,halt,clip,13,12,lab,0.9999999999183622
9359,lab,teammate,gesture,halt,fused,13,12,lab,1.0
9360,lab,teammate,gesture,halt,fused,14,12,lab,1.0
9361,lab,teammate,gesture,halt,audio,14,12,lab,0.9999999999974265
9362,lab,teammate,gesture,halt,clip,14,13,lab,0.9999999999990534
9363,lab,teammate,gesture,halt,fused,14,13,lab,1.0
9364,lab,teammate,gesture,halt,audio,15,13,lab,0.9999999999997367
9365,lab,teammate,gesture,halt,fused,15,13,lab,1.0
9366,lab,teammate,gesture,halt,fused,15,14,lab,1.0
9367,lab,teammate,gesture,halt,clip,15,14,lab,0.9999999999999373
9368,lab,teammate,gesture,halt,audio,16,14,lab,0.9999999999999698
9369,lab,teammate,gesture,halt,fused,16,14,lab,1.0
9370,lab,teammate,gesture,halt,clip,16,15,lab,0.9999999999999921
9371,lab,teammate,gesture,halt,fused,16,15,lab,1.0
9372,lab,teammate,gesture,halt,fused,17,15,lab,1.0
9373,lab,teammate,gesture,halt,audio,17,15,lab,0.999999999999993
9374,lab,teammate,gesture,halt,clip,17,16,lab,0.9999999999999987
9375,lab,teammate,gesture,halt,fused,17,16,lab,1.0
9376,lab,teammate,gesture,halt,audio,18,16,lab,0.9999999999999983
9377,lab,teammate,gesture,halt,fused,18,16,lab,1.0
9378,lab,teammate,gesture,halt,clip,18,17,lab,0.9999999999999994
9379,lab,teammate,gesture,halt,fused,18,17,lab,1.0
9380,lab,teammate,gesture,halt,fused,19,17,lab,1.0
9381,lab,teammate,gesture,halt,audio,19,17,lab,0.9999999999999999
9382,lab,teammate,gesture,halt,clip,19,18,lab,1.0
9383,lab,teammate,gesture,halt,fused,19,18,lab,1.0
9384,lab,teammate,gesture,halt,audio,20,18,lab,1.0
9385,lab,teammate,gesture,halt,fused,20,18,lab,1.0
9386,lab,teammate,gesture,halt,clip,20,19,lab,1.0
9387,lab,teammate,gesture,halt,fused,20,19,lab,1.0
9388,lab,teammate,gesture,halt,audio,21,19,lab,1.0
9389,lab,teammate,gesture,halt,fused,21,19,lab,1.0
9390,lab,teammate,gesture,halt,clip,21,20,lab,1.0
9391,lab,teammate,gesture,halt,fused,21,20,lab,1.0
9392,lab,teammate,gesture,halt,audio,22,20,lab,1.0
9393,lab,teammate,gesture,halt,fused,22,20,lab,1.0
9394,lab,teammate,gesture,halt,clip,22,21,lab,1.0
9395,lab,teammate,gesture,halt,fused,22,21,lab,1.0
9396,lab,teammate,gesture,halt,fused,23,21,lab,1.0
9397,lab,teammate,gesture,halt,audio,23,21,lab,1.0
9398,lab,teammate,gesture,halt,clip,23,22,lab,1.0
9399,lab,teammate,gesture,halt,fused,23,22,lab,1.0
9400,lab,teammate,gesture,halt,audio,24,22,lab,1.0
9401,lab,teammate,gesture,halt,fused,24,22,lab,1.0
9402,lab,teammate,gesture,halt,audio,25,22,lab,1.0
9403,lab,teammate,gesture,halt,fused,25,22,lab,1.0
9404,lab,teammate,gesture,halt,clip,25,23,lab,1.0
9405,lab,teammate,gesture,halt,fused,25,23,lab,1.0
9406,lab,teammate,gesture,halt,audio,26,23,lab,1.0
9407,lab,teammate,gesture,halt,fused,26,23,lab,1.0
9408,lab,teammate,gesture,halt,clip,26,24,lab,1.0
9409,lab,teammate,gesture,halt,fused,26,24,lab,1.0
9410,lab,teammate,gesture,halt,audio,27,24,lab,1.0
9411,lab,teammate,gesture,halt,fused,27,24,lab,1.0
9412,lab,teammate,gesture,halt,clip,27,25,lab,1.0
9413,lab,teammate,gesture,halt,fused,27,25,lab,1.0
9414,lab,teammate,gesture,halt,audio,28,25,lab,1.0
9415,lab,teammate,gesture,halt,fused,28,25,lab,1.0
9416,lab,teammate,gesture,halt,clip,28,26,lab,1.0
9417,lab,teammate,gesture,halt,fused,28,26,lab,1.0
9418,lab,teammate,gesture,halt,audio,29,26,lab,1.0
9419,lab,teammate,gesture,halt,fused,29,26,lab,1.0
9420,lab,teammate,gesture,halt,fused,29,27,lab,1.0
9421,lab,teammate,gesture,halt,clip,29,27,lab,1.0
9422,lab,teammate,gesture,halt,audio,30,27,lab,1.0
9423,lab,teammate,gesture,halt,fused,30,27,lab,1.0
9424,lab,teammate,gesture,halt,clip,30,28,lab,1.0
9425,lab,teammate,gesture,halt,fused,30,28,lab,1.0
9426,lab,teammate,gesture,advance,fused,1,0,lab,0.5763233424940191
9427,lab,teammate,gesture,advance,audio,1,0,lab,0.5763233424940191
9428,lab,teammate,gesture,advance,clip,1,1,lab,0.7723787018617426
9429,lab,teammate,gesture,advance,fused,1,1,lab,0.9317176723505676
9430,lab,teammate,gesture,advance,fused,1,2,lab,0.9995018566192739
9431,lab,teammate,gesture,advance,clip,1,2,lab,0.9979869800036483
9432,lab,teammate,gesture,advance,audio,2,2,lab,0.9428565244993322
9433,lab,teammate,gesture,advance,fused,2,2,lab,0.9999592449915211
9434,lab,teammate,gesture,advance,audio,3,2,lab,0.9961894676481915
9435,lab,teammate,gesture,advance,fused,3,2,lab,0.9999974580381037
9436,lab,teammate,gesture,advance,clip,3,3,lab,0.9995750207926852
9437,lab,teammate,gesture,advance,fused,3,3,lab,0.9999994814718014
9438,lab,teammate,gesture,advance,audio,4,3,lab,0.9994465377106595
9439,lab,teammate,gesture,advance,fused,4,3,lab,0.9999999256408597
9440,lab,teammate,gesture,advance,clip,4,4,lab,0.9999574282406429
9441,lab,teammate,gesture,advance,fused,4,4,lab,0.9999999926784692
9442,lab,teammate,gesture,advance,clip,4,5,lab,0.9999972493739105
9443,lab,teammate,gesture,advance,fused,4,5,lab,0.9999999994843876
9444,lab,teammate,gesture,advance,audio,5,5,lab,0.9999524004651991
9445,lab,teammate,gesture,advance,fused,5,5,lab,0.9999999999552293
9446,lab,teammate,gesture,advance,clip,5,6,lab,0.9999995471360534
9447,lab,teammate,gesture,advance,fused,5,6,lab,0.9999999999915071
9448,lab,teammate,gesture,advance,audio,6,6,lab,0.999993536290789
9449,lab,teammate,gesture,advance,fused,6,6,lab,0.9999999999988136
9450,lab,teammate,gesture,advance,clip,6,7,lab,0.9999999902436241
9451,lab,teammate,gesture,advance,fused,6,7,lab,0.9999999999999647
9452,lab,teammate,gesture,advance,audio,7,7,lab,0.9999984078255634
9453,lab,teammate,gesture,advance,fused,7,7,lab,0.999999999999992
9454,lab,teammate,gesture,advance,clip,7,8,lab,0.9999999997215651
9455,lab,teammate,gesture,advance,fused,7,8,lab,0.9999999999999999
9456,lab,teammate,gesture,advance,clip,7,9,lab,0.9999999999577676
9457,lab,teammate,gesture,advance,fused,7,9,lab,1.0
9458,lab,teammate,gesture,advance,audio,8,9,lab,0.9999998834117348
9459,lab,teammate,gesture,advance,fused,8,9,lab,1.0
9460,lab,teammate,gesture,advance,clip,8,10,lab,0.99999999999669
9461,lab,teammate,gesture,advance,fused,8,10,lab,1.0
9462,lab,teammate,gesture,advance,audio,9,10,lab,0.9999999893208024
9463,lab,teammate,gesture,advance,fused,9,10,lab,1.0
9464,lab,teammate,gesture,advance,fused,9,11,lab,1.0
9465,lab,teammate,gesture,advance,clip,9,11,lab,0.9999999999997831
9466,lab,teammate,gesture,advance,clip,9,12,lab,0.9999999999999947
9467,lab,teammate,gesture,advance,fused,9,12,lab,1.0
9468,lab,teammate,gesture,advance,fused,10,12,lab,1.0
9469,lab,teammate,gesture,advance,audio,10,12,lab,0.9999999987788015
9470,lab,teammate,gesture,advance,clip,10,13,lab,0.9999999999999993
9471,lab,teammate,gesture,advance,fused,10,13,lab,1.0
9472,lab,teammate,gesture,advance,audio,11,13,lab,0.9999999998834918
9473,lab,teammate,gesture,advance,fused,11,13,lab,1.0
9474,lab,teammate,gesture,advance,clip,11,14,lab,0.9999999999999999
9475,lab,teammate,gesture,advance,fused,11,14,lab,1.0
9476,lab,teammate,gesture,advance,clip,11,15,lab,1.0
9477,lab,teammate,gesture,advance,fused,11,15,lab,1.0
9478,lab,teammate,gesture,advance,fused,12,15,lab,1.0
9479,lab,teammate,gesture,advance,audio,12,15,lab,0.9999999999889734
9480,lab,teammate,gesture,advance,clip,12,16,lab,1.0
9481,lab,teammate,gesture,advance,fused,12,16,lab,1.0
9482,lab,teammate,gesture,advance,fused,13,16,lab,1.0
9483,lab,teammate,gesture,advance,audio,13,16,lab,0.9999999999959386
9484,lab,teammate,gesture,advance,clip,13,17,lab,1.0
9485,lab,teammate,gesture,advance,fused,13,17,lab,1.0
9486,lab,teammate,gesture,advance,audio,14,17,lab,0.9999999999995843
9487,lab,teammate,gesture,advance,fused,14,17,lab,1.0
9488,lab,teammate,gesture,advance,audio,15,17,lab,0.9999999999999398
9489,lab,teammate,gesture,advance,fused,15,17,lab,1.0
9490,lab,teammate,gesture,advance,clip,15,18,lab,1.0
9491,lab,teammate,gesture,advance,fused,15,18,lab,1.0
9492,lab,teammate,gesture,advance,audio,16,18,lab,0.9999999999999937
9493,lab,teammate,gesture,advance,fused,16,18,lab,1.0
9494,lab,teammate,gesture,advance,fused,16,19,lab,1.0
9495,lab,teammate,gesture,advance,clip,16,19,lab,1.0
9496,lab,teammate,gesture,advance,audio,17,19,lab,0.9999999999999991
9497,lab,teammate,gesture,advance,fused,17,19,lab,1.0
9498,lab,teammate,gesture,advance,fused,17,20,lab,1.0
9499,lab,teammate,gesture,advance,clip,17,20,lab,1.0
9500,lab,teammate,gesture,advance,fused,18,20,lab,1.0
9501,lab,teammate,gesture,advance,audio,18,20,lab,0.9999999999999999
9502,lab,teammate,gesture,advance,clip,18,21,lab,1.0
9503,lab,teammate,gesture,advance,fused,18,21,lab,1.0
9504,lab,teammate,gesture,advance,fused,19,21,lab,1.0
9505,lab,teammate,gesture,advance,audio,19,21,lab,1.0
9506,lab,teammate,gesture,advance,clip,19,22,lab,1.0
9507,lab,teammate,gesture,advance,fused,19,22,lab,1.0
9508,lab,teammate,gesture,advance,audio,20,22,lab,1.0
9509,lab,teammate,gesture,advance,fused,20,22,lab,1.0
9510,lab,teammate,gesture,advance,fused,20,23,lab,1.0
9511,lab,teammate,gesture,advance,clip,20,23,lab,1.0
9512,lab,teammate,gesture,advance,audio,21,23,lab,1.0
9513,lab,teammate,gesture,advance,fused,21,23,lab,1.0
9514,lab,teammate,gesture,advance,clip,21,24,lab,1.0
9515,lab,teammate,gesture,advance,fused,21,24,lab,1.0
9516,lab,teammate,gesture,advance,fused,22,24,lab,1.0
9517,lab,teammate,gesture,advance,audio,22,24,lab,1.0
9518,lab,teammate,gesture,advance,fused,22,25,lab,1.0
9519,lab,teammate,gesture,advance,clip,22,25,lab,1.0
9520,lab,teammate,gesture,advance,fused,23,25,lab,1.0
9521,lab,teammate,gesture,advance,audio,23,25,lab,1.0
9522,lab,teammate,gesture,advance,clip,23,26,lab,1.0
9523,lab,teammate,gesture,advance,fused,23,26,lab,1.0
9524,lab,teammate,gesture,advance,audio,24,26,lab,1.0
9525,lab,teammate,gesture,advance,fused,24,26,lab,1.0
9526,lab,teammate,gesture,advance,fused,24,27,lab,1.0
9527,lab,teammate,gesture,advance,clip,24,27,lab,1.0
9528,lab,teammate,gesture,advance,audio,25,27,lab,1.0
9529,lab,teammate,gesture,advance,fused,25,27,lab,1.0
9530,lab,teammate,gesture,attention,fused,1,0,lab,0.8224991056912513
9531,lab,teammate,gesture,attention,audio,1,0,lab,0.8224991056912513
9532,lab,teammate,gesture,attention,clip,1,1,lab,0.6219091457933296
9533,lab,teammate,gesture,attention,fused,1,1,lab,0.9615224340437937
9534,lab,teammate,gesture,attention,audio,2,1,lab,0.9864657397925569
9535,lab,teammate,gesture,attention,fused,2,1,lab,0.9977697161643495
9536,lab,teammate,gesture,attention,fused,3,1,lab,0.999576470153454
9537,lab,teammate,gesture,attention,audio,3,1,lab,0.997550390693424
9538,lab,teammate,gesture,attention,clip,3,2,lab,0.9587635753650725
9539,lab,teammate,gesture,attention,fused,3,2,lab,0.9999697570505948
9540,lab,teammate,gesture,attention,clip,3,3,lab,0.9952530395046395
9541,lab,teammate,gesture,attention,fused,3,3,lab,0.9999968961594087
9542,lab,teammate,gesture,attention,audio,4,3,lab,0.9994366093187144
9543,lab,teammate,gesture,attention,fused,4,3,lab,0.9999993152024712
9544,lab,teammate,gesture,attention,audio,5,3,lab,0.9999547825429699
9545,lab,teammate,gesture,attention,fused,5,3,lab,0.9999999509368448
9546,lab,teammate,gesture,attention,clip,5,4,lab,0.9998043687916216
9547,lab,teammate,gesture,attention,fused,5,4,lab,0.9999999968680335
9548,lab,teammate,gesture,attention,audio,6,4,lab,0.9999949381278931
9549,lab,teammate,gesture,attention,fused,6,4,lab,0.9999999996483013
9550,lab,teammate,gesture,attention,fused,6,5,lab,0.9999999999741044
9551,lab,teammate,gesture,attention,clip,6,5,lab,0.9999852184244571
9552,lab,teammate,gesture,attention,audio,7,5,lab,0.9999993849325843
9553,lab,teammate,gesture,attention,fused,7,5,lab,0.9999999999968544
9554,lab,teammate,gesture,attention,fused,7,6,lab,0.9999999999998077
9555,lab,teammate,gesture,attention,clip,7,6,lab,0.9999989216232448
9556,lab,teammate,gesture,attention,audio,8,6,lab,0.9999999104497703
9557,lab,teammate,gesture,attention,fused,8,6,lab,0.9999999999999721
9558,lab,teammate,gesture,attention,clip,8,7,lab,0.9999998894419659
9559,lab,teammate,gesture,attention,fused,8,7,lab,0.9999999999999973
9560,lab,teammate,gesture,attention,audio,9,7,lab,0.9999999910228305
9561,lab,teammate,gesture,attention,fused,9,7,lab,0.9999999999999998
9562,lab,teammate,gesture,attention,clip,9,8,lab,0.9999999856381202
9563,lab,teammate,gesture,attention,fused,9,8,lab,1.0
9564,lab,teammate,gesture,attention,audio,10,8,lab,0.9999999990134985
9565,lab,teammate,gesture,attention,fused,10,8,lab,1.0
9566,lab,teammate,gesture,attention,clip,10,9,lab,0.9999999972165022
9567,lab,teammate,gesture,attention,fused,10,9,lab,1.0
9568,lab,teammate,gesture,attention,audio,11,9,lab,0.9999999996411463
9569,lab,teammate,gesture,attention,fused,11,9,lab,1.0
9570,lab,teammate,gesture,attention,clip,11,10,lab,0.9999999995557487
9571,lab,teammate,gesture,attention,fused,11,10,lab,1.0
9572,lab,teammate,gesture,attention,audio,12,10,lab,0.9999999999400729
9573,lab,teammate,gesture,attention,fused,12,10,lab,1.0
9574,lab,teammate,gesture,attention,clip,12,11,lab,0.9999999999359406
9575,lab,teammate,gesture,attention,fused,12,11,lab,1.0
9576,lab,teammate,gesture,attention,fused,13,11,lab,1.0
9577,lab,teammate,gesture,attention,audio,13,11,lab,0.9999999999941667
9578,lab,teammate,gesture,attention,clip,13,12,lab,0.9999999999918144
9579,lab,teammate,gesture,attention,fused,13,12,lab,1.0
9580,lab,teammate,gesture,attention,audio,14,12,lab,0.9999999999991886
9581,lab,teammate,gesture,attention,fused,14,12,lab,1.0
9582,lab,teammate,gesture,attention,fused,14,13,lab,1.0
9583,lab,teammate,gesture,attention,clip,14,13,lab,0.9999999999992847
9584,lab,teammate,gesture,attention,audio,15,13,lab,0.9999999999999176
9585,lab,teammate,gesture,attention,fused,15,13,lab,1.0
9586,lab,teammate,gesture,attention,clip,15,14,lab,0.9999999999999749
9587,lab,teammate,gesture,attention,fused,15,14,lab,1.0
9588,lab,teammate,gesture,attention,audio,16,14,lab,0.9999999999999918
9589,lab,teammate,gesture,attention,fused,16,14,lab,1.0
9590,lab,teammate,gesture,attention,clip,16,15,lab,0.9999999999999984
9591,lab,teammate,gesture,attention,fused,16,15,lab,1.0
9592,lab,teammate,gesture,attention,audio,17,15,lab,0.9999999999999992
9593,lab,teammate,gesture,attention,fused,17,15,lab,1.0
9594,lab,teammate,gesture,attention,fused,17,16,lab,1.0
9595,lab,teammate,gesture,attention,clip,17,16,lab,0.9999999999999999
9596,lab,teammate,gesture,attention,audio,18,16,lab,0.9999999999999998
9597,lab,teammate,gesture,attention,fused,18,16,lab,1.0
9598,lab,teammate,gesture,attention,clip,18,17,lab,1.0
9599,lab,teammate,gesture,attention,fused,18,17,lab,1.0
9600,lab,teammate,gesture,attention,audio,19,17,lab,1.0
9601,lab,teammate,gesture,attention,fused,19,17,lab,1.0
9602,lab,teammate,gesture,attention,fused,19,18,lab,1.0
9603,lab,teammate,gesture,attention,clip,19,18,lab,1.0
9604,lab,teammate,gesture,attention,audio,20,18,lab,1.0
9605,lab,teammate,gesture,attention,fused,20,18,lab,1.0
9606,lab,teammate,gesture,attention,clip,20,19,lab,1.0
9607,lab,teammate,gesture,attention,fused,20,19,lab,1.0
9608,lab,teammate,gesture,attention,audio,21,19,lab,1.0
9609,lab,teammate,gesture,attention,fused,21,19,lab,1.0
9610,lab,teammate,gesture,attention,clip,21,20,lab,1.0
9611,lab,teammate,gesture,attention,fused,21,20,lab,1.0
9612,lab,teammate,gesture,attention,audio,22,20,lab,1.0
